tweet,sentiment,highlight
@Ritarouhana helo ktir. Eza badkoun tejo kelkoun ouloula la nawal tjebelna van akbar :P. Ba3doun 3am bi rouho bel van li bi se3 nos wahad?,Negative,Sarcasm
@ritasawaya3 Sara7a Iâ€™m not sure la min teb3a bas akid fi sabab. Ma kasaro ella Alfa Beirut Bank and UFA Insurance,Neutral,None
@rodolphbourgi hahahhahha hayde ktir bte7keðŸ˜‚ðŸ˜‚,Negative,Bullying
@romaniqua chu hal soura bro 😷,Negative,None
@RomyMChaoui uf oui fhemet! Hahah chou bekee??-.-,Negative,None
@RonnyHajj ktir bhebak ana teb ✅,Positive,None
@roua_sleem yaaa helo ktir hahahah,Positive,None
@RoubaSaad @Cynthiaoun emtihan chou uni?,Neutral,None
@Roudyannan Wien il mishkleh anno il manager akhra min Wael byil3ab Thai 😂😂 fa hayda bado Wael,Negative,None
@Roudyhanna @AndreaAndu25 hahahahaha tnaynetkoun chou mahdoumin:),Positive,None
@ROULANASR1 at the end its a matter of taste. Ana natarit shi ktir kbir. Saraha baddo ktir ba3id. Zakkarni b super star 1.,Neutral,None
@RoulaZaiter akiddd shta2telik hahaha &lt;3w ktir kamen nakasht dene w ma l2itik tlo3te mghayra esem haha yalla basita ha2 3layke ente ases hbb,Positive,None
@RounyCh maaaan  ktir 7elwe 😍😵😫,Positive,None
@S_Assi 2reft l akel ya zalame ad ma akalt lyom,Negative,None
@s_mimzi barke ma3e chi marad khefet e3dike….,Negative,None
@saadhariri b rabbak chu nater,Negative,None
@sabeh_mohamad bass 5alas ma ba2a ya3te ktir,Neutral,None
@sabine_mansour @MhdDankar @waelhc @Marwan_BFD ana bzon ma btel2a bs het ta nshuf,Negative,Bullying
@SafaaAsh 2e3de bi beirut ?,Neutral,None
@sagesse_lebanon @Leb_Basketball 3end l dafe3 kelo byeskot! La chou fi ettihad men l asel aslan.,Negative,None
@SaharWho Ente ka mouhalile la bein chou ra2yik b salah,Neutral,None
@SalahItani18 @Yahellarock shu 7mar hayda 7eshre bado yba3bis b ema la tefta7,Negative,Foul language
@salemzahran2013 chou helo el orange,Positive,None
@salibareema esme shu helo💁,Positive,None
@salibareema sarit men hol lclass li ma behko ma3 nesss mich ktir famous,Negative,None
@SallyDaoud 3m warjiki 3youni! Helo lawnon ;p,Positive,None
@SallyDirani HAYDA MN EL TEXTINGGG!!!!! Shili la hal akhou shawarma mn idik,Negative,None
@sallyhijazi chou houwehhhh li ken la7 yejehhh haahahha :p,Positive,None
@sallyhijazi habbet tattoo haifa,Positive,None
@sallyhijazi hahahahahahhahahahahahahhahha wlak chou khasneh anaaaa entehhhh 3am t2elile ken ra7 yejeh lol,Positive,None
@sallyhijazi hayda no3 helo metlik,Positive,None
@sallyhijazi sallly chou t3achayteh,Neutral,None
@Samaar_hw @RalphSlt hayda huwe zeto bi 7adis lbalad bss bija33ir aktar,Negative,Bullying
@SamanthaD17 la2 wlo! Helo ykoun min lebnen haram truh l zine li 3al tor2at di3an.,Negative,Sarcasm
@SamarSebaaly sa3louke ktir helo w bhebo hek un petit bebe,Positive,None
@Sami_Aoun_7 @AssafEli tb leh 3m testa3mil l kalem l bazi2 ma3e mich helo hek badak ana balish ? Hal shi bi del ano 3asab sammsoum hlof bi,Negative,None
@Sami_Aoun_7 man @PaulGhanem 3ayouch bado yrou7 ma3 marwan w roberto w baraket yeskaro ðŸ˜“,Negative,None
@sami1jawad ma law btetfadal 3alyna w btehjouz w bteje b hal shaher bkoun shi ktir helo!!,Negative,Sarcasm
@Samia_Dagher bas chou btesta3emleh ?,Neutral,None
@SamirMaatouk: @hanadymatta 5alis la alla hayda:p ma byo2ta3 :p,Negative,None
@Samirnassar95 chou fiya chi helo? Elle pleaseee gher eno bs bass awal noss d2i2q ?,Negative,None
@samirsleem @HadchityMarc bi chou nekid?,Neutral,None
@samirsleem bro ne7na bisexuals chou fiya?,Negative,None
@samirsleem chou khasss ba3rif chou ken azdak bas azde en ana anw msa2af aktat menak so..,Negative,None
@samirsleem chou mfakarna milan ? Anw ana fe2id l amal hal sene CL so eh mafroud yta3mouna khara l layle,Negative,Foul language
@samirsleem hahahahahah broo kes ekhta scenario jehiz khaalis chou badak a7la men hek?,Positive,Foul language
@samirsleem tb khalas chou bek mwa7amm,Negative,None
@samirsleem yaaa chou mastoul kel sene bechtre birk w reebok rou7 ya ayreb,Negative,Foul language
@samrajoanna @joseph_rehayem pff shou hayda ma tlo3na bi natije mou2ni3a :p,Negative,Joke
@sanatarabay ahh fakartek b Beirut,Neutral,None
@sanatarabay hahahahah chou bakrah bass ysir heik 2achya,Negative,None
@SandroMsaed @najwakaram @alimouinjaber @ArabsGotTalent rah ywa2e3a 3a chway chou el ossaaaaa,Negative,None
@SandroMsaed @najwakaram @ArabsGotTalent sandroo kifak fi teb3atoun kil soura la 7ala 10x dear,Neutral,None
@SandroMsaed @najwakaram chou ma fiya tjaddid,Neutral,None
@SandroMsaed wlik hayda nezil techhir fiya la2an yalle ma bital el 3enab bi2oul 3anou 7osroum bas mich ma2boul yde2 bi charafa,Negative,None
@SandySaeed huwi hayda l nhar l waheed li lezem yekhraso fi..bl 3akes henni meshyeen,Negative,None
@SandyyHANNA eltellik chou baddik bhal machrou3 😌,Positive,None
@SaraAbiad teb ma helo hek😩,Negative,None
@saraabik ra23a Sara temsilik ktr helo kl yom 3m hebik aktar 5asatan dawrk bi ittiham :),Positive,None
@SaraBaydoun1 @twitter tab chou 5asne Ma 2rita Fa manne 3erif ennik 7atita,Negative,None
@SaraBaydoun1 ktir 7elo,Positive,None
@saragermanos rah eb3atlik ra2me dm yalla lahza,Neutral,None
@SarahAbouTacca @mentionto @justinbieber ehhh ... B7ebbak justin. Hahaahahaha mbala mbala ele aleb bs nzale 3a beyrouth :P(7ejje la tenzale),Positive,None
@SarahAM99 Chou sar,Negative,None
@SarahAM99 hayda mish ana ba3atelik yeh?,Neutral,None
@sarahch98 @FactsAboutBoys ktir 3ade,Neutral,None
@Sarahdimasii bernemej ktir tefih,Negative,None
@SarahEHaj hahahahahahahahaha ma ktir hassayto interesting bas i'll keep watching :P,Neutral,None
@SarahKaddoura @EbrahamHijazi no bas rotana ktir zeft bi handaset el sout,Negative,None
@SarahKaddoura @elissakh @merhebmandy me too helo shi nafas argele honeek 😍,Positive,None
@SaraHourany chou hal chleke ma32oul !? Min ha?,Negative,Foul language
@sarahstarac chou fi?,Neutral,None
@sarahstarac Choufe Ana Chou 3am Betsalla Bass Chouf Ness 3a Twitter 3am Tetsalla W Ana 3am Bedrous 😭😭😭 ;p #LeaMakhoul #LeaMakhoul,Negative,None
@SarrounaCyrine @CyrineAbdlNour hayda cadeau Cyrine l her fans b mounesabet her bday :p jamelaaaaa 😍😍,Positive,None
@sergenasr awwal chi fakartoun bed maslou2 khefet,Negative,None
@serieslb ktr helo :),Positive,None
"@setdasso @sad_tota_4 eza maktoub ""undo retweet"" ya3ne ente 3amle retweet abel wa2ta tekebse chou byejike? #LeaMakhoul #LeaMakhoul",Neutral,None
@SevagDemerjian mesh ktir bass mesh ghalat ya3erfo 7ajmoun ;) bass shoufak bkhabrak :D,Neutral,None
@ShallAmmar mch ktir hal2ad fans??? _ noo ma fy chi men 2ymtak :p,Positive,None
@sharbelfaraj man hada bekoon be zahle byenzal aa beirut ana bass nzelt mnel day3a sort ebke,Negative,None
@SharonAbiChedid @RitaAbiNader @LouisRouba @mariatauk TERMOS MABROUK YA HELO !!!!,Positive,None
@shelissyaweah teslamele hayda nourik 😍,Positive,None
@SHouaizy ah eh dallak cjc medre chou esmo el nede,Neutral,None
@SibemolY chou badak bel raj3a,Neutral,None
@sighgarette_ @Mhdhout tab hayda el mawjood 😢😢,Negative,None
@Simon_993 Mch hk Ya simon bas 3anjad he chab beche3 kif b oulo 3anno 7elo?,Negative,Bullying
@sofiakrikor anaaaaa barca lol bas heik 3am behdar 3a zaha2 3am behdar lmatch bas bfadil liverpool cz moriniho sa2il w mfakar halo chaghleh,Neutral,None
@specialnormie2 @lettherebenour L thawra 3al nizam aw 3a telephone fa2ir? jalso,Negative,None
@ssanilove4 @LebISF Y3ni inta br2yak el teksir shi mni7 y3ni? Mn3ref eno banks sara2ona bas ino nenzal nsarekh w nkasir w n2ol cheye7 w ghbayri wel dawli 3ala.... el thawra ma alet hek...bas yalla meshi l7al lmohem ma ne2zi l3alam,Negative,None
@staceyhakim @fouadfeghaly shou helwe l soura😍,Positive,None
@StaracArabia 2ahdam chi lea welie 2ekhdine dor jader yeaner ktir majdoumine,Positive,None
@StaracArabia hhhhhh lech ghada 3anda fans hatta tetlob lteswit la mina hhhhhhh wallah ljazayriyin henee li sawtoulha,Negative,None
@StaracArabia lech w chou sabab ma3am thetou gheniyet mabtes2alch 3alaye li ghanetha kenza ????la2an mbayna ghada rah yaf2a3 2alba men lghir,Negative,Bullying
@stef_63 lollllll studio bi noss din beirut enno mich la 3ayleh,Neutral,None
@stephanie_saad Chou zanbe ana eza da2alle mouhame el fennene Ahlam??? ðŸ˜,Negative,None
@stephaniemargossian @JnNakhoul76 chaklo sayer chi ma mnihh la hek sektin kelkom,Negative,None
@stephaniesalem ktr helo look tab3ulk :)&lt;3,Positive,None
@StephanyFeghaly ana ktir bheb el promo taba3na :p,Positive,None
@stephy_saliba ktr helo heyda l lon habet :),Positive,None
@Stridak @AbedBanna1 2rit Esme Chou fi,Neutral,None
@Stridak chou feyte?,Neutral,None
@sxlxnv bhebek aktarktir ktir mniha hamdellah!!!,Positive,None
@SylvanaBahmad @JeanDaccache ehh wallla ya hbibi hehe lym nhar helo :p,Positive,None
@Tabbara7 @BobFanous 3adi ma kamen ma btee2 sama utd w liverpool mesh hal meshkle,Negative,None
@Tala_Nassif hahaha hlefe laha2te . Hélo .,Positive,None
@tamareldahr @BobBakour bass hayda el video cheyfino bel skl,Neutral,None
@tamareldahr @BobBakour el cnxn ktir bati2a badde shi 4 snin la ohdaro kello,Negative,Sarcasm
@tar_rash 7adre me8le lyom 3l a3de 😂,Positive,None
@Tarek_Omran badde yeha Bookra W Chou Bookra knefe,Positive,None
@Tarek_Omran hahaha ehh hayda el zinikh fiya,Neutral,None
@TarekGhosn nzal Beirut enta w ma yhemak. Natrak seriously.,Neutral,None
@TarekTamo 3adzi :p,Neutral,None
@TarekTamo eh ana chwei nezlet dame3te kamen,Negative,None
@TarekTamo eh eh ahla sahraaa,Positive,None
@TarekTamo fi ktir nes ba3da m3atle,Neutral,None
@TarekTamo HAHAHAHAHAHAHA hamdellah ana w khaye mnetefe2 bel football:p bas mara 3al goal nfa3alna ktir so dad fakar khaye kasar shi🌝,Positive,None
@tatianakarakeli @carelrizkallah hahah shu helo ðŸ˜… tkhena2o ba3d,Positive,Sarcasm
@tatyana_moukbel hahhaa chou twitter w ma twitter nawartina honnnnn ana 24h hon ahhahah,Positive,None
@TayaGhattas wahahaha wel white chocolate chou wad3o?,Neutral,None
@Tchuuup @tiffanymurr HAHAHAHHAA HALLA2 SHEFET L SOURA ESTEZ!,Positive,None
@Tchuuup awww thanks,Positive,Courtesy words
@tehsha hahahhahaha hayda mano lebnene :p hayda masre 3m yjareb yhki lebnene :p,Neutral,None
@TeoJaber @NicoleNahra @GreaterThn azdak seret helo ? 😁☺️,Positive,None
@TerrAyoun @Gebran_Bassil lesh n7na badna nsta2bel wnt7amal 3ala 7sebna aktar men ta2tna wbel e5er ele awaynhon byt3anona bdahrna,Negative,Saying
@TGeagea WTF?!? Ktir hek w err,Negative,Foul language
@TheAliZein ktir mahdoum 👏,Positive,None
@TheBeardedPirlo ya 3ame eh w ktir helwe :p bass eno bi2ela b3atiyon taxi bt2ello hal2 beb3aton wtsp? Ymashoona,Negative,None
@TheFunnyRed @Eghaoui muntadhar al zaidi sar e3id bi beirut,Neutral,None
@TheMestanefra ma 3reftil bil soura l jdide! 3am oul min hay 3al time line 😂,Neutral,None
@thenotorious977 @wef @Davos @Gebran_Bassil Raddo 3lek?,Neutral,None
@thomyorkepls habbet the fact that u followed mee now :p and annddd farjine,Positive,None
@tiffanymurr Ana ktir mabsout mennik bhal lahza,Positive,None
@TonyKhalifeh hayda libnen l 7ilo,Positive,None
@tonyrizk_963 ah ok. Eh hek sah. Ana ma 3ande shi khasso bel classico. Kello khasso bel elman saraha. Thx god manne ktir 3emil following,Neutral,None
@touchLebanon chou ba3mel plz. Hayde 2nd month birou7o 3al fade. Plz answer in english to understand the steps to follow,Negative,None
@tracyghanem eh hayda zolem .. J'ai rien fai le2an :/ :p,Negative,None
@TracyRChalfoun Helo bs mech hal2ad bada. Khalas anw ha eskot,Neutral,None
@trissaabiissa @jadaboujaoudeh walaken bilmou2abalet wettesri7et chaddad ktir ha hay l fekra,Neutral,None
@trissaabiissa ktir helo ltalej bs bye7la bo wjoudik set trissa yalla ltalej natrik ya saleimm cho 7elo ltalejj,Positive,None
@TrustRona ktir m8yer sawta,Neutral,None
@TThePoeTT sa7i7 hahaha tekram 3aynak:) ana b iyyem el jem3a b beirut,Positive,None
@unspokenlouve chou gaelle ma chta2tile lama kenet 3asbik bl saff?,Neutral,Sarcasm
@urbandictionary @sighgarette_ @ranamedawar w hayda Dictionary,Neutral,None
@valentineyounes haydik el marra kenet 3am berjof while doing it,Negative,None
@vanessabyounes @adelkaram9 chou halll hadeyaaa li ha2oun 20 000 ll majaleh 5000 ll w cd 1000 ll w 3elbet barazi2 16 000ll la2 bas mkalaf,Negative,Sarcasm
@VanessaRouhana1 mafikee :| ktir 3m bekrahik bhal senyee :|,Negative,None
@VaniaAoun bas ana mabsouta fiyoun hatta hashtag fashion paris w stylish w medreh chou lol,Positive,None
@VaniaAoun bonjourrrrr vaniaaaaaa chou akhbarik,Positive,None
@VaniaAoun btwwwwe habbet bta3emleh yoga bass akid ana ma be2dar a3mil lollll chou hal chi hayda louyouneh am ma 3andik 3adem,Positive,None
@VaniaAoun wahahaha leikeh leich ma mna3mil cherkeh de3ayetttt lol 3andeh ktir afkar hahhaha betali3 ??? Xxl w buzz wala abyakh lol,Positive,Joke
@VictoriaElissa allah karim w shehed hayda bikafiðŸ˜ž,Negative,None
@viktorjarjoura mbala btefrou2 ktir ya bro,Neutral,None
@Vince_Gebran ahahahahaha eh mouhem el niyyeh bs eno kam chakhes mech men lebnen bya3rfo eno salma 3enda leb roots?:p,Neutral,None
@Vince_Gebran fi ahla :p,Neutral,None
@Vince_Gebran rah yghayro shi had shere3 bank du liban?,Neutral,None
@Vince_Gebran yes rahibe!!!,Positive,None
@VivoD3 @whos_al @alimouinjaber @rayaelhassan La wallah ana dodon kilon w awalon saed! Leh ma bedkon tefhamo eno sar fi nes dod kil el solta el 7akmi..eza ento b3dkon khwerif w teb3in msh y3ni kil el sha3eb metlkon...thawra 3l saed w aoun w berri,Negative,None
@VivoD3 @whos_al @alimouinjaber @rayaelhassan Ra7et el solta el tanfiziyi hala2 fi el tashri3iyi wel jomhouriyi...ya byetnezalo w by3mlonyali el thawra beda yeh ya 2ama mafi rest la yeghra2 lebnenðŸ˜˜,Negative,Sarcasm
@wakanou_ Bass la ma3loumetik ma kenet 3am defi3 3al benet literally ma ba3refa bass kenet 3am 7awil wassilik fekrit enno el diaspora lezim ysedo ni3on iza 3andon shi y2oulo dod el thawra bass heik,Negative,None
@Wardoudi @nadinennjeim 5er chou beha :p,Neutral,None
@waso_ ana taraket awwal ma ballash. Sert bi beirut,Neutral,None
@wassimmaalouf22 mch helo!,Negative,None
@whammoud14 Nsit t2oul eno sawta baado helo w 3am b sir a7la w a7la,Positive,None
@WissamSarkis1 thxx :p w noo mana sa3be ktir 7elwe!!,Positive,Courtesy words
@WizKhalifaSquad @Nadiakhairallah fhamie ktir ellik,Neutral,None
@xnxxporn2002 waw,Positive,None
@Xriss_jor You Are Moree Than Amazinggggg!!!! E7sessik bl ghinniye akhdne la denye tenye...!!! :) «3 #MBCTheVoice #MBCTheVoice,Positive,None
@Yara_berberi @ghanemeddy nhnaa mjenin chwe la2 ktirðŸ˜‚ bss enoo haram maa nchufo ðŸ˜­ðŸ˜­,Negative,None
@YaraAChaaban hayda masal byen2al 🙋,Neutral,None
@yaraahitti la chou el CAPSLOCK 2e5ir chi,Neutral,None
@yaraalhitti hayda li ken baad na2is,Negative,None
@yarakaram88 men chou?,Neutral,None
@yarakreidi man men chway kenet 3melet accident ba3dne la halla2 3m berjof,Negative,None
@YaraOkdi @BobFanous @Rheabutts chou khassik ente chou 7achoura,Negative,None
@YaraWithGlasses @AnisTabet23 beirut rock festival rou7 ya!,Neutral,None
"@Yasmeen_Sidani: @LebaneseSchools: 3am fakir efta7 l shanta - a lebanese student's thoughts"" Hayda eza le2ayta lal shanta"" Hahahhhahahhah",Positive,Joke
@YasminAbdi11 halla2 di3aye ma bibayyin chou ra2em l ize3a??,Neutral,None
@YasminAbdi11 tayyib bi ma ennik l wa7ide li edra khabrina Lea chou 3am bet2oul,Neutral,None
@YesserTayyara @carolee12345 kel hayda 7ad bayte w mish 3aref...,Negative,None
@YKaisar @HadiAlabdallah hayda il khabar nazalo il Jeish il sa3a 9.30 bas badak hada y2ktin3,Neutral,None
@zakichreif jamelo el helo❤❤ yuburnee,Positive,None
@ZbZein @LFC ysorloðŸ˜” ya3ne ana ma3 barca abel ma koun liverpool w eza barca bterbah 100-0 lyom ma btefro2 ma3e,Neutral,None
@ZeeElHarake Metabolism is high and Stress makes me burn all my calories. Fhemto?! And no mahada biheb l akel aktar menne. Bye.,Negative,None
@zefloyd @sandrayahya very good ktir helo,Positive,None
@zefloyd lah we2ef hek kermel tzbat l soura,Neutral,None
@zeina_makki hello  sheftik 3a Antelias hayda enti ?? Have a nice day :D,Neutral,Courtesy words
@zeinabkassab ktir sexy ente,Positive,None
@zeinbourji @RitaRawda @RayanneHarake Zein men wa2et ma shefetne till now d3ofet ktir:p abel i was fine,Neutral,None
@ziadbourjiii habibeee plzzz nazelna soura from set shta2nelakkk ktirrrr Good luck for today bhebakkkk ❤❤😻,Positive,None
@ziadbourjiii hyt l helo bjr ya albeeeee kifak lyom? Loveee u,Positive,None
@ZiadHamd hala2 msheet mn Beirut,Neutral,None
@ZiadOmran idk chou bade hot charet,Neutral,None
@zienb_2 eh wallla shta2tt :( ma helo hk tab w lh we2ef l wtsup? :(,Negative,None
@ZoyaHarbi lhamdella ktir mneeh bas mbereh tabbashna shway :) mish bas ana okkkkkkk ? :(((,Positive,None
*Barbie wants to be me* ?? oume kess e5tik chou mou3aka,Negative,Foul language
*doesn't use phone for a week* *open what's app* Expectation : 100 messages el kel 3am yetaman 3laye Reality : 1 message lek Chou 3ena drous,Negative,Joke
#3aBele pasta metel te3ul @thesofaqueen ktir taybin!! #3aBele,Positive,None
#BRAvsNEDhhhhhhhhhh chou ma32oule bahdale tenye ???? #BRAvsNEDhhhhhhhhhh,Negative,None
#ConfessionNight ana w @melissaabdo ktir men ness aal tweeps. #ConfessionNight,Positive,Joke
#ConfessionNight chaareh chi ktir astaze #ConfessionNight,Positive,None
#growingupwithjoebesidemeinclass Me: khalas khallina nru2 hay l seea Joe: shu ra2yik n7ottollo ebre aal kerse lal estez w yeje ye23ud aalayaaa ??? Me: yaa ktir innnn @JoeSawma2 #growingupwithjoebesidemeinclass,Positive,Joke
#haz_mafi hayda li ahlou me7tarin ydakhlou lau aw aub tab ma leeeeeeh ???? #haz_mafi,Negative,None
#kousaï Mabrouuuuuuuuuuuk ... Allah ya kousaï . Bravooooo .. #MbcTheVoice #kousa #MbcTheVoice,Positive,None
#LeaMakhoul lea makhoul @sarahstarac @Nisrineslaymene @naya671 @perlarouhana 3aylet lea chou ? #LeaMakhoul,Neutral,None
#LeaMAkhoul lea makhoul min mabihebik min yekhrb bayton chou mjenin #LeaMAkhoul,Positive,None
#LeaMakhoul LeaMakhoul @LeaMakhoul i hate wats up ktir ktir nchalah kel wahad bi group team ra2mo birawkeb wbibatel fi yehki wbdl an wlea #LeaMakhoul,Negative,None
#LeaMakhoul ليامخول wlek bjen 3layki wfiki bmout hayk mne3cha2 bi beirut #LeaMakhoul,Positive,None
#LebaneseSayingsThatMakeNoSense la ejrak chou bye7ko! Bs eza fata7o temmouneh se3eta dbok bi ni3oun #LebaneseSayingsThatMakeNoSense,Negative,Foul language
#LebanonWantsBelieveTour guys law bweza ... Ana min Beirut lahjete mana z2a2iye .... Eno in real shou badna b shou b sir 3a twitter :p #LebanonWantsBelieveTour,Neutral,None
#MissLebanon aya la2an sha2ra t2ahalitt?? Mesta2shra hbb dima #MissLebanon,Negative,None
#MissLebanon fi mustawa sa2efe hl sene fi #MissLebanon,Neutral,Sarcasm
"#MTV ba3ed fi di3ayet ""ktir ktir ktir binaddif perlex"" ma 3edtouwa mit marra ..:) #MTVFailedAgain #MTV #MTVFailedAgain",Negative,None
#ThreeWordsHeDoesntWantToHear mabaaref aamol akel #ThreeWordsHeDoesntWantToHear,Neutral,Joke
#typicalLebaneseFather Dad:joanna 7ej tekle btonsa7e W kel ma yjib akel baddo yta3mine bl ouwe #typicalLebaneseFather,Negative,Sarcasm
#WhyIloveGhada inty ktir 7ilwiii #WhyIloveGhada,Positive,None
#WhyIloveGhada yiii nsit sara7tik ktir 7ilwii w awyii .dalik heik ghodghod 7abibi #WhyIloveGhada,Positive,None
â€œ@melissahabchy: @karltabet1 chefeetttt :(( haydik el jom3a rekbte halla2 2ide Im dyingâ€hayda alla ðŸ˜,Negative,Sarcasm
â€œ@Vince_Gebran: Halla2 ma3 kil event lÃ©zÃ©m yÃ©n3amal ma tÃ©nso t7otto sa2Ã©f #Anti #Swari5. Just for safety.â€ Loool #Anti #Swari5,Negative,Joke
100 mara ma3ik ha2 bas mafrud nkun mhadrin halna la2ano scenario momken ysir :(,Negative,None
11:11 ybatil fi 3alam hebel 3a twitter,Negative,None
2ah ma fi akel 😂,Neutral,None
2inte we7de tejra w kezebe !inte be3te thawra!,Negative,None
"2rita ""bang"".. . Z3elet shwa",Negative,None
2rita doctors msh dares awal shi w shwe 5efet,Negative,None
3 hours in w aam bekteshef eno l aalam btetjehalne aktar mn ma kenet mfakra w sad:(,Negative,None
